,order_id,order_line,order_date,product_id,quantity,price,total_price,model,description,bikeshop_name,location,terrain,terrain2,frame_material
158,28,7,2011-02-10,58,1,6390,6390,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon
159,28,8,2011-02-10,89,1,1520,1520,Trail 1,Mountain - Sport - Aluminum,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Sport,Aluminum
160,28,9,2011-02-10,7,1,3200,3200,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon
161,28,10,2011-02-10,72,1,2060,2060,F-Si 2,Mountain - Cross Country Race - Aluminum,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum
162,28,11,2011-02-10,6,1,3940,3940,Supersix Evo Red,Road - Elite Road - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon
163,28,12,2011-02-10,25,1,5330,5330,Synapse Hi-Mod Disc Ultegra,Road - Endurance Road - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Road,Endurance Road,Carbon
164,28,13,2011-02-10,75,1,2130,2130,Fat CAAD2,Mountain - Fat Bike - Aluminum,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Fat Bike,Aluminum
165,28,14,2011-02-10,38,1,7000,7000,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Road,Triathalon,Carbon
166,28,15,2011-02-10,62,1,6390,6390,Scalpel 29 Carbon Race,Mountain - Cross Country Race - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon
167,28,16,2011-02-10,60,1,4260,4260,Scalpel-Si Carbon 4,Mountain - Cross Country Race - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon
168,28,17,2011-02-10,52,1,5970,5970,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon
169,28,18,2011-02-10,12,2,4260,8520,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Aluminum
170,28,19,2011-02-10,15,1,2240,2240,CAAD12 Ultegra,Road - Elite Road - Aluminum,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Aluminum
171,29,1,2011-02-11,79,1,3200,3200,Bad Habit 1,Mountain - Trail - Aluminum,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Aluminum
172,29,2,2011-02-11,69,1,4800,4800,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon
173,29,3,2011-02-11,66,1,11190,11190,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon
174,29,4,2011-02-11,54,1,3200,3200,Trigger Carbon 4,Mountain - Over Mountain - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon
175,29,5,2011-02-11,3,1,7990,7990,Supersix Evo Hi-Mod Dura Ace 1,Road - Elite Road - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon
176,30,1,2011-02-14,9,3,2240,6720,Supersix Evo 105,Road - Elite Road - Carbon,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon
177,30,2,2011-02-14,7,1,3200,3200,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon
178,31,1,2011-02-15,65,1,3200,3200,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum
179,31,2,2011-02-15,71,1,2340,2340,F-Si 1,Mountain - Cross Country Race - Aluminum,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum
180,31,3,2011-02-15,82,1,7460,7460,Habit Carbon 1,Mountain - Trail - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Carbon
181,31,4,2011-02-15,50,1,3200,3200,Jekyll Carbon 4,Mountain - Over Mountain - Carbon,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon
182,32,1,2011-02-15,19,2,1250,2500,CAAD8 Tiagra,Road - Elite Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum
183,32,2,2011-02-15,45,1,1960,1960,SuperX 105,Road - Cyclocross - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon
184,32,3,2011-02-15,53,1,3730,3730,Trigger Carbon 3,Mountain - Over Mountain - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon
185,32,4,2011-02-15,34,1,1570,1570,Synapse Disc 105,Road - Endurance Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum
186,32,5,2011-02-15,71,1,2340,2340,F-Si 1,Mountain - Cross Country Race - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum
187,32,6,2011-02-15,69,1,4800,4800,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon
188,32,7,2011-02-15,28,1,3200,3200,Synapse Carbon Ultegra 3,Road - Endurance Road - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon
189,32,8,2011-02-15,12,2,4260,8520,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum
190,32,9,2011-02-15,75,6,2130,12780,Fat CAAD2,Mountain - Fat Bike - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Fat Bike,Aluminum
191,32,10,2011-02-15,7,1,3200,3200,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon
192,32,11,2011-02-15,76,1,2770,2770,Beast of the East 1,Mountain - Trail - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum
193,32,12,2011-02-15,80,3,2660,7980,Bad Habit 2,Mountain - Trail - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum
194,32,13,2011-02-15,44,1,2450,2450,SuperX Ultegra,Road - Cyclocross - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon
195,32,14,2011-02-15,56,1,9060,9060,Scalpel-Si Race,Mountain - Cross Country Race - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon
196,32,15,2011-02-15,91,1,1080,1080,Trail 3,Mountain - Sport - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum
197,32,16,2011-02-15,60,1,4260,4260,Scalpel-Si Carbon 4,Mountain - Cross Country Race - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon
198,32,17,2011-02-15,26,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road - Endurance Road - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon
199,32,18,2011-02-15,15,1,2240,2240,CAAD12 Ultegra,Road - Elite Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum
200,32,19,2011-02-15,46,1,1750,1750,SuperX Rival CX1,Road - Cyclocross - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon
201,32,20,2011-02-15,82,3,7460,22380,Habit Carbon 1,Mountain - Trail - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon
202,32,21,2011-02-15,73,2,1840,3680,F-Si 3,Mountain - Cross Country Race - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum
203,32,22,2011-02-15,85,1,3730,3730,Habit Carbon 3,Mountain - Trail - Carbon,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon
204,32,23,2011-02-15,16,1,1950,1950,CAAD12 Disc 105,Road - Elite Road - Aluminum,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum
205,33,1,2011-02-15,97,2,415,830,Catalyst 4,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
206,33,2,2011-02-15,93,1,815,815,Trail 5,Mountain - Sport - Aluminum,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum
207,34,1,2011-02-16,97,1,415,415,Catalyst 4,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
208,34,2,2011-02-16,2,1,10660,10660,Supersix Evo Hi-Mod Team,Road - Elite Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon
209,34,3,2011-02-16,19,1,1250,1250,CAAD8 Tiagra,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
210,34,4,2011-02-16,71,1,2340,2340,F-Si 1,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
211,34,5,2011-02-16,94,1,705,705,Catalyst 1,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
212,34,6,2011-02-16,41,1,2700,2700,Slice Ultegra,Road - Triathalon - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon
213,34,7,2011-02-16,72,1,2060,2060,F-Si 2,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
214,34,8,2011-02-16,30,1,2660,2660,Synapse Carbon Disc 105,Road - Endurance Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon
215,34,9,2011-02-16,90,1,1350,1350,Trail 2,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
216,34,10,2011-02-16,47,2,7990,15980,Jekyll Carbon 1,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
217,34,11,2011-02-16,92,1,980,980,Trail 4,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
218,34,12,2011-02-16,55,1,12790,12790,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
219,34,13,2011-02-16,14,1,2660,2660,CAAD Disc Ultegra,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
220,34,14,2011-02-16,95,1,585,585,Catalyst 2,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
221,34,15,2011-02-16,76,1,2770,2770,Beast of the East 1,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
222,34,16,2011-02-16,42,1,1950,1950,Slice 105,Road - Triathalon - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon
223,34,17,2011-02-16,9,3,2240,6720,Supersix Evo 105,Road - Elite Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon
224,34,18,2011-02-16,89,1,1520,1520,Trail 1,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
225,34,19,2011-02-16,83,1,5330,5330,Habit Carbon 2,Mountain - Trail - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon
226,34,20,2011-02-16,84,1,4480,4480,Habit Carbon SE,Mountain - Trail - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon
227,34,21,2011-02-16,93,1,815,815,Trail 5,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
228,34,22,2011-02-16,18,1,1410,1410,CAAD8 105,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
229,34,23,2011-02-16,13,1,3200,3200,CAAD12 Red,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
230,34,24,2011-02-16,96,1,480,480,Catalyst 3,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
231,34,25,2011-02-16,56,1,9060,9060,Scalpel-Si Race,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
232,35,1,2011-02-17,12,2,4260,8520,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,Portland Bi-peds,"Portland, OR",Road,Elite Road,Aluminum
233,35,2,2011-02-17,77,1,2130,2130,Beast of the East 2,Mountain - Trail - Aluminum,Portland Bi-peds,"Portland, OR",Mountain,Trail,Aluminum
234,35,3,2011-02-17,86,1,2880,2880,Habit 4,Mountain - Trail - Aluminum,Portland Bi-peds,"Portland, OR",Mountain,Trail,Aluminum
235,35,4,2011-02-17,74,1,3730,3730,Fat CAAD1,Mountain - Fat Bike - Aluminum,Portland Bi-peds,"Portland, OR",Mountain,Fat Bike,Aluminum
236,35,5,2011-02-17,36,1,1030,1030,Synapse Sora,Road - Endurance Road - Aluminum,Portland Bi-peds,"Portland, OR",Road,Endurance Road,Aluminum
237,35,6,2011-02-17,90,1,1350,1350,Trail 2,Mountain - Sport - Aluminum,Portland Bi-peds,"Portland, OR",Mountain,Sport,Aluminum
238,35,7,2011-02-17,18,3,1410,4230,CAAD8 105,Road - Elite Road - Aluminum,Portland Bi-peds,"Portland, OR",Road,Elite Road,Aluminum
239,35,8,2011-02-17,46,1,1750,1750,SuperX Rival CX1,Road - Cyclocross - Carbon,Portland Bi-peds,"Portland, OR",Road,Cyclocross,Carbon
240,35,9,2011-02-17,1,1,12790,12790,Supersix Evo Black Inc.,Road - Elite Road - Carbon,Portland Bi-peds,"Portland, OR",Road,Elite Road,Carbon
241,36,1,2011-02-18,75,1,2130,2130,Fat CAAD2,Mountain - Fat Bike - Aluminum,Tampa 29ers,"Tampa, FL",Mountain,Fat Bike,Aluminum
242,36,2,2011-02-18,24,1,5860,5860,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon
243,36,3,2011-02-18,39,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road - Triathalon - Carbon,Tampa 29ers,"Tampa, FL",Road,Triathalon,Carbon
244,36,4,2011-02-18,69,1,4800,4800,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon
245,36,5,2011-02-18,86,1,2880,2880,Habit 4,Mountain - Trail - Aluminum,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum
246,36,6,2011-02-18,47,1,7990,7990,Jekyll Carbon 1,Mountain - Over Mountain - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon
247,36,7,2011-02-18,72,1,2060,2060,F-Si 2,Mountain - Cross Country Race - Aluminum,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Aluminum
248,36,8,2011-02-18,81,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain - Trail - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Trail,Carbon
249,36,9,2011-02-18,79,1,3200,3200,Bad Habit 1,Mountain - Trail - Aluminum,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum
250,36,10,2011-02-18,54,1,3200,3200,Trigger Carbon 4,Mountain - Over Mountain - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon
251,36,11,2011-02-18,63,3,5330,15990,Scalpel 29 Carbon 2,Mountain - Cross Country Race - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon
252,36,12,2011-02-18,27,1,3730,3730,Synapse Carbon Disc Ultegra,Road - Endurance Road - Carbon,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon
253,36,13,2011-02-18,68,1,6390,6390,F-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon
254,36,14,2011-02-18,74,2,3730,7460,Fat CAAD1,Mountain - Fat Bike - Aluminum,Tampa 29ers,"Tampa, FL",Mountain,Fat Bike,Aluminum
255,36,15,2011-02-18,66,2,11190,22380,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon
256,36,16,2011-02-18,85,1,3730,3730,Habit Carbon 3,Mountain - Trail - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Trail,Carbon
257,36,17,2011-02-18,26,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road - Endurance Road - Carbon,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon
258,36,18,2011-02-18,53,1,3730,3730,Trigger Carbon 3,Mountain - Over Mountain - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon
259,36,19,2011-02-18,78,1,1620,1620,Beast of the East 3,Mountain - Trail - Aluminum,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum
260,36,20,2011-02-18,57,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon
261,37,1,2011-02-18,83,2,5330,10660,Habit Carbon 2,Mountain - Trail - Carbon,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon
262,38,1,2011-02-21,1,1,12790,12790,Supersix Evo Black Inc.,Road - Elite Road - Carbon,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Carbon
263,38,2,2011-02-21,39,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road - Triathalon - Carbon,Cincinnati Speed,"Cincinnati, OH",Road,Triathalon,Carbon
264,38,3,2011-02-21,2,1,10660,10660,Supersix Evo Hi-Mod Team,Road - Elite Road - Carbon,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Carbon
265,38,4,2011-02-21,14,2,2660,5320,CAAD Disc Ultegra,Road - Elite Road - Aluminum,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Aluminum
266,38,5,2011-02-21,53,1,3730,3730,Trigger Carbon 3,Mountain - Over Mountain - Carbon,Cincinnati Speed,"Cincinnati, OH",Mountain,Over Mountain,Carbon
267,38,6,2011-02-21,54,1,3200,3200,Trigger Carbon 4,Mountain - Over Mountain - Carbon,Cincinnati Speed,"Cincinnati, OH",Mountain,Over Mountain,Carbon
268,38,7,2011-02-21,36,2,1030,2060,Synapse Sora,Road - Endurance Road - Aluminum,Cincinnati Speed,"Cincinnati, OH",Road,Endurance Road,Aluminum
269,39,1,2011-02-22,70,3,2880,8640,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
270,39,2,2011-02-22,96,1,480,480,Catalyst 3,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
271,39,3,2011-02-22,87,1,2340,2340,Habit 5,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
272,39,4,2011-02-22,79,1,3200,3200,Bad Habit 1,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
273,39,5,2011-02-22,65,1,3200,3200,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
274,39,6,2011-02-22,46,1,1750,1750,SuperX Rival CX1,Road - Cyclocross - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon
275,39,7,2011-02-22,72,1,2060,2060,F-Si 2,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
276,39,8,2011-02-22,58,1,6390,6390,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
277,39,9,2011-02-22,52,1,5970,5970,Trigger Carbon 2,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
278,39,10,2011-02-22,57,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
279,39,11,2011-02-22,66,1,11190,11190,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
280,39,12,2011-02-22,61,1,3200,3200,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
281,39,13,2011-02-22,80,1,2660,2660,Bad Habit 2,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
282,39,14,2011-02-22,90,1,1350,1350,Trail 2,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
283,39,15,2011-02-22,73,1,1840,1840,F-Si 3,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
284,39,16,2011-02-22,6,1,3940,3940,Supersix Evo Red,Road - Elite Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon
285,39,17,2011-02-22,41,1,2700,2700,Slice Ultegra,Road - Triathalon - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon
286,39,18,2011-02-22,74,1,3730,3730,Fat CAAD1,Mountain - Fat Bike - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Fat Bike,Aluminum
287,39,19,2011-02-22,9,3,2240,6720,Supersix Evo 105,Road - Elite Road - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon
288,39,20,2011-02-22,50,1,3200,3200,Jekyll Carbon 4,Mountain - Over Mountain - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon
289,39,21,2011-02-22,63,1,5330,5330,Scalpel 29 Carbon 2,Mountain - Cross Country Race - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon
290,39,22,2011-02-22,20,1,1030,1030,CAAD8 Sora,Road - Elite Road - Aluminum,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum
291,39,23,2011-02-22,83,1,5330,5330,Habit Carbon 2,Mountain - Trail - Carbon,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon
292,39,24,2011-02-22,93,1,815,815,Trail 5,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
293,39,25,2011-02-22,44,1,2450,2450,SuperX Ultegra,Road - Cyclocross - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon
294,39,26,2011-02-22,42,1,1950,1950,Slice 105,Road - Triathalon - Carbon,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon
295,39,27,2011-02-22,71,1,2340,2340,F-Si 1,Mountain - Cross Country Race - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum
296,39,28,2011-02-22,86,1,2880,2880,Habit 4,Mountain - Trail - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum
297,39,29,2011-02-22,97,1,415,415,Catalyst 4,Mountain - Sport - Aluminum,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum
298,40,1,2011-02-22,73,1,1840,1840,F-Si 3,Mountain - Cross Country Race - Aluminum,Albuquerque Cycles,"Albuquerque, NM",Mountain,Cross Country Race,Aluminum
299,41,1,2011-02-22,29,1,2660,2660,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon
300,41,2,2011-02-22,65,2,3200,6400,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum
301,42,1,2011-02-22,75,1,2130,2130,Fat CAAD2,Mountain - Fat Bike - Aluminum,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Fat Bike,Aluminum
302,42,2,2011-02-22,95,3,585,1755,Catalyst 2,Mountain - Sport - Aluminum,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Sport,Aluminum
303,42,3,2011-02-22,42,1,1950,1950,Slice 105,Road - Triathalon - Carbon,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon
304,42,4,2011-02-22,90,1,1350,1350,Trail 2,Mountain - Sport - Aluminum,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Sport,Aluminum
305,42,5,2011-02-22,25,4,5330,21320,Synapse Hi-Mod Disc Ultegra,Road - Endurance Road - Carbon,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon
306,42,6,2011-02-22,7,1,3200,3200,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon
307,42,7,2011-02-22,24,1,5860,5860,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon
